transaction_id,items
GROCERY-00094,"berries,chocolate,citrus fruit,coffee,hamburger meat,onions,pork,rice,whipped/sour cream"
GROCERY-00096,"grapes,photo/film"
GROCERY-00097,"brown bread,canned beer,fruit/vegetable juice,red/blush wine,rolls/buns,sausage,shopping bags,sliced cheese,waffles"
GROCERY-00098,"butter,chicken,citrus fruit,detergent,hamburger meat,oil,other vegetables,pasta,root vegetables,tropical fruit"
GROCERY-00099,"brown bread,whole milk,yogurt"
GROCERY-00100,"citrus fruit,tropical fruit"
GROCERY-00101,"misc. beverages,soda"
GROCERY-00102,"bathroom cleaner,grapes,pastry,pork,rolls/buns,sausage,soda,specialty bar,whole milk"
GROCERY-00103,"bottled water,frankfurter,rolls/buns"
GROCERY-00104,"bottled beer,coffee,fruit/vegetable juice,napkins,photo/film,sausage,shopping bags,softener,whole milk,yogurt"
GROCERY-00106,"fruit/vegetable juice,rolls/buns"
GROCERY-00107,"beef,berries,brown bread,citrus fruit,detergent,root vegetables"
GROCERY-00108,"candy,cling film/bags,rolls/buns,soda,waffles,whipped/sour cream,whole milk"
GROCERY-00110,"pip fruit,tropical fruit"
GROCERY-00111,"bottled beer,chewing gum,dishes,frankfurter,oil,other vegetables,pickled vegetables,rolls/buns,root vegetables,sausage"
GROCERY-00112,"bottled water,packaged fruit/vegetables"
GROCERY-00113,"bottled water,dessert,frozen vegetables,margarine,newspapers,red/blush wine,rolls/buns,whole milk"
GROCERY-00114,"berries,whipped/sour cream"
GROCERY-00115,"UHT-milk,berries,citrus fruit,processed cheese"
GROCERY-00116,"tropical fruit,whole milk,yogurt"
GROCERY-00117,"bottled beer,frozen vegetables,hamburger meat,rolls/buns,sparkling wine,whole milk"
GROCERY-00118,"dishes,domestic eggs,frozen vegetables,hamburger meat,other vegetables,soda,whole milk"
GROCERY-00119,"cream cheese,soda,whole milk"
GROCERY-00120,"coffee,fish,long life bakery product,male cosmetics,margarine,other vegetables,pastry,shopping bags"
GROCERY-00121,"frankfurter,long life bakery product,sausage,waffles"
GROCERY-00122,"canned beer,dessert,packaged fruit/vegetables,semi-finished bread"
GROCERY-00123,"pastry,soda"
GROCERY-00124,"other vegetables,red/blush wine"
GROCERY-00126,"canned fruit,citrus fruit,cream cheese,domestic eggs,frankfurter,fruit/vegetable juice,hard cheese,hygiene articles,misc. beverages,pip fruit,rice,sausage,sugar,tropical fruit,whole milk"
GROCERY-00129,"butter milk,rolls/buns,sausage"
GROCERY-00131,"dessert,frankfurter"
GROCERY-00132,"beverages,brown bread,shopping bags,whole milk,yogurt"
GROCERY-00134,"berries,soda"
GROCERY-00135,"curd,flour,liquor (appetizer)"
GROCERY-00136,"coffee,other vegetables,tropical fruit"
GROCERY-00138,"Instant food products,rolls/buns"
GROCERY-00141,"frankfurter,margarine,rolls/buns,sausage,whole milk"
GROCERY-00142,"canned beer,misc. beverages,other vegetables"
GROCERY-00143,"frozen vegetables,whole milk"
GROCERY-00145,"butter,citrus fruit,cream cheese,margarine,newspapers,oil,white bread"
GROCERY-00146,"frankfurter,rolls/buns"
GROCERY-00147,"baking powder,frankfurter,frozen vegetables,ham,other vegetables,pip fruit,rolls/buns,soft cheese,sugar,whole milk"
GROCERY-00148,"butter milk,detergent,honey,soda,yogurt"
GROCERY-00149,"bottled water,citrus fruit,dental care,hamburger meat,onions,rolls/buns"
GROCERY-00150,"pasta,popcorn"
GROCERY-00151,"cake bar,chocolate,meat spreads,other vegetables,shopping bags,whole milk"
GROCERY-00152,"candles,citrus fruit,dessert,dishes,pork,sausage,white bread"
GROCERY-00154,"curd,dessert,grapes,napkins,other vegetables,yogurt"
GROCERY-00155,"beverages,bottled beer,frozen vegetables,fruit/vegetable juice,other vegetables,root vegetables,soft cheese,whole milk,yogurt"
GROCERY-00156,"coffee,shopping bags"
GROCERY-00158,"bottled water,rolls/buns,soda,sugar,whole milk"
GROCERY-00159,"other vegetables,packaged fruit/vegetables,snack products,tropical fruit,whole milk"
GROCERY-00160,"beef,cling film/bags,flour,flower soil/fertilizer,herbs"
GROCERY-00161,"butter,dessert,rolls/buns,whole milk"
GROCERY-00162,"chewing gum,frankfurter,soda"
GROCERY-00163,"bottled water,specialty cheese,tropical fruit"
GROCERY-00165,"bottled beer,finished products,frozen vegetables,other vegetables"
GROCERY-00166,"beverages,soda"
GROCERY-00167,"hamburger meat,root vegetables,whole milk"
GROCERY-00168,"long life bakery product,pastry,whole milk"
GROCERY-00169,"finished products,shopping bags,white wine"
GROCERY-00171,"bottled beer,brown bread,fruit/vegetable juice,ham,other vegetables,tropical fruit,white bread,whole milk"
GROCERY-00173,"butter milk,cocoa drinks,curd,popcorn,salty snack"
GROCERY-00175,"cake bar,chocolate,curd,dessert,salty snack,shopping bags,soda,waffles"
GROCERY-00176,"cereals,cream cheese,dog food,whole milk"
GROCERY-00177,"salt,whole milk"
GROCERY-00178,"dessert,ice cream"
GROCERY-00179,"coffee,sausage,soft cheese"
GROCERY-00180,"bottled water,dishes,other vegetables,shopping bags,waffles"
GROCERY-00181,"ham,rolls/buns,whole milk"
GROCERY-00182,"ice cream,other vegetables"
GROCERY-00183,"bottled water,other vegetables"
GROCERY-00184,"bottled beer,prosecco,soda,white wine"
GROCERY-00185,"candy,herbs"
GROCERY-00186,"bottled beer,butter,cereals,cream cheese,curd,domestic eggs,frankfurter,frozen fish,frozen meals,fruit/vegetable juice,ham,other vegetables,pip fruit,root vegetables,sliced cheese,soft cheese,sugar,tropical fruit,waffles,whipped/sour cream,white bread,whole milk,yogurt"
GROCERY-00187,"canned beer,rolls/buns"
GROCERY-00188,"cake bar,cream cheese,curd,semi-finished bread,shopping bags,specialty bar,zwieback"
GROCERY-00189,"frankfurter,margarine,shopping bags,spread cheese,tropical fruit,whole milk"
GROCERY-00193,"curd,detergent,liquor (appetizer),salt,shopping bags"
GROCERY-00194,"frankfurter,rolls/buns"
GROCERY-00196,"beef,berries,brown bread,dessert,root vegetables,spread cheese,whole milk"
GROCERY-00198,"beef,herbs,pip fruit,pork,spices"
GROCERY-00199,"UHT-milk,citrus fruit,frankfurter,margarine,sugar"
GROCERY-00200,"bottled beer,liquor (appetizer),sausage"
GROCERY-00203,"curd,rolls/buns"
GROCERY-00205,"bottled water,newspapers,whole milk"
GROCERY-00206,"chewing gum,rolls/buns"
GROCERY-00207,"dishes,other vegetables,pork,root vegetables,whole milk"
GROCERY-00208,"citrus fruit,pastry"
GROCERY-00210,"pastry,rolls/buns,soda"
GROCERY-00211,"bottled water,butter,hygiene articles,make up remover,soda,yogurt"
GROCERY-00212,"coffee,condensed milk,shopping bags,sugar"
GROCERY-00213,"other vegetables,sausage,shopping bags,soda,yogurt"
GROCERY-00214,"UHT-milk,beverages,soda,whole milk"
GROCERY-00215,"beef,margarine,pork,rolls/buns,sausage,whole milk"
GROCERY-00217,"beverages,specialty bar"
GROCERY-00218,"bottled water,fruit/vegetable juice"
GROCERY-00220,"cleaner,female sanitary products"
GROCERY-00221,"newspapers,sausage,shopping bags,soda"
GROCERY-00223,"beef,beverages,butter milk,citrus fruit,cookware,dish cleaner,hard cheese,other vegetables,rolls/buns,sausage,whipped/sour cream,whole milk"
GROCERY-00224,"misc. beverages,newspapers"
GROCERY-00226,"canned beer,rolls/buns,sausage,shopping bags,sliced cheese,soda"
GROCERY-00227,"bottled beer,cake bar,curd,meat"
GROCERY-00228,"baking powder,cling film/bags,frankfurter,meat,oil,onions,tea,tropical fruit"
GROCERY-00229,"canned beer,ice cream,rolls/buns"
GROCERY-00231,"berries,bottled water,other vegetables,root vegetables,shopping bags,tropical fruit"
GROCERY-00232,"beverages,bottled water,brown bread,butter milk,citrus fruit,cream cheese,curd,dessert,meat,other vegetables,rolls/buns,tea"
GROCERY-00233,"bottled water,mustard,whole milk"
GROCERY-00234,"beef,beverages,flower (seeds),house keeping products,rolls/buns,sausage,sliced cheese,spices"
GROCERY-00235,"butter,curd,frankfurter,long life bakery product,rolls/buns,root vegetables,salty snack,sausage,sliced cheese"
GROCERY-00236,"butter,meat,other vegetables,rolls/buns"
GROCERY-00237,"Instant food products,beverages,detergent,pickled vegetables,root vegetables"
GROCERY-00238,"herbs,other vegetables,rolls/buns,root vegetables,sliced cheese,whole milk"
GROCERY-00239,"margarine,semi-finished bread,whipped/sour cream,whole milk"
GROCERY-00240,"canned fish,canned vegetables,cereals,citrus fruit,curd,dessert,frozen dessert,hygiene articles,napkins,rolls/buns,salt,skin care,sugar,whipped/sour cream,whole milk,yogurt"
GROCERY-00241,"candy,citrus fruit,curd,margarine,newspapers,pastry,sugar"
GROCERY-00242,"bottled beer,bottled water,misc. beverages,napkins,other vegetables,red/blush wine,soda,whole milk"
GROCERY-00243,"citrus fruit,rolls/buns,whole milk"
GROCERY-00244,"hygiene articles,napkins,oil,sausage"
GROCERY-00245,"beef,bottled beer,bottled water,butter,frankfurter,frozen dessert,grapes,hamburger meat,potato products,root vegetables,whole milk"
GROCERY-00246,"bottled water,hard cheese,newspapers,rolls/buns"
GROCERY-00247,"chocolate,cream cheese,rolls/buns,soda"
GROCERY-00248,"beef,dishes,frozen vegetables,photo/film,turkey"
GROCERY-00249,"other vegetables,pork,rolls/buns,shopping bags,soda,whipped/sour cream"
GROCERY-00250,"beverages,whole milk"
GROCERY-00251,"rolls/buns,soda"
GROCERY-00252,"bottled water,curd,hygiene articles,pip fruit,rolls/buns,sausage,sliced cheese,whole milk,yogurt"
GROCERY-00255,"fruit/vegetable juice,other vegetables,pip fruit"
GROCERY-00256,"other vegetables,root vegetables,yogurt"
GROCERY-00259,"bottled water,chocolate,citrus fruit,newspapers,other vegetables,rolls/buns,sausage,soda,tropical fruit,whole milk,yogurt"
GROCERY-00260,"detergent,pet care,root vegetables,whole milk"
GROCERY-00261,"berries,other vegetables,pastry,pork,root vegetables,specialty bar"
GROCERY-00265,"coffee,pickled vegetables"
GROCERY-00267,"butter,frankfurter,margarine,rolls/buns,sausage,spices,whipped/sour cream"
GROCERY-00268,"domestic eggs,hygiene articles,napkins,onions,other vegetables,pip fruit,soda,soups,sugar,tea,tropical fruit,whole milk"
GROCERY-00271,"berries,citrus fruit,meat,root vegetables,soda,whole milk"
GROCERY-00272,"bottled water,frankfurter,fruit/vegetable juice,hygiene articles,rolls/buns"
GROCERY-00273,"margarine,rum,tropical fruit"
GROCERY-00274,"butter milk,flour,herbs,hygiene articles,root vegetables,tropical fruit,whipped/sour cream,whole milk"
GROCERY-00275,"baking powder,brown bread,citrus fruit,cream cheese,domestic eggs,margarine,other vegetables,pip fruit,root vegetables,waffles,whole milk"
GROCERY-00276,"bottled water,curd,fruit/vegetable juice,hamburger meat,margarine,other vegetables,pastry,rolls/buns,semi-finished bread,whole milk,yogurt"
GROCERY-00277,"chicken,dessert,other vegetables,pasta,pip fruit,rolls/buns,soda,waffles,whipped/sour cream,whole milk,yogurt"
GROCERY-00278,"chicken,citrus fruit,frozen fish,rolls/buns,root vegetables,tropical fruit,whole milk"
GROCERY-00279,"citrus fruit,frankfurter,onions,other vegetables,rolls/buns,soda,sugar,whole milk"
GROCERY-00281,"pastry,pip fruit,salad dressing,turkey"
GROCERY-00282,"bottled water,brown bread,curd,domestic eggs,misc. beverages,mustard,packaged fruit/vegetables,pickled vegetables,whole milk,yogurt"
GROCERY-00284,"citrus fruit,tropical fruit"
GROCERY-00285,"brown bread,pot plants,rolls/buns,sausage,whole milk,yogurt"
GROCERY-00286,"frozen meals,fruit/vegetable juice,pastry,waffles,whole milk"
GROCERY-00288,"citrus fruit,sauces,sugar"
GROCERY-00290,"citrus fruit,other vegetables,rolls/buns,salty snack,shopping bags"
GROCERY-00292,"bottled water,canned beer,chicken,napkins,newspapers,oil,other vegetables,vinegar,whole milk"
GROCERY-00293,"flour,hamburger meat,margarine,other vegetables,root vegetables,specialty cheese,whipped/sour cream,whole milk,yogurt"
GROCERY-00294,"dessert,oil,other vegetables,pork,sausage,soda,yogurt"
GROCERY-00295,"abrasive cleaner,beef,berries,root vegetables,whipped/sour cream,whole milk"
GROCERY-00296,"bottled water,citrus fruit,packaged fruit/vegetables,yogurt"
GROCERY-00297,"UHT-milk,coffee"
GROCERY-00300,"beef,citrus fruit,other vegetables,yogurt"
GROCERY-00301,"rolls/buns,sausage"
GROCERY-00302,"beef,canned beer,curd,dessert,frankfurter,hygiene articles,mustard,napkins,pickled vegetables,rolls/buns,root vegetables,soft cheese,yogurt"
GROCERY-00305,"chewing gum,chocolate,newspapers,onions,soda"
GROCERY-00306,"candy,cream cheese,packaged fruit/vegetables,tropical fruit,white bread"
GROCERY-00307,"bottled water,white wine"
GROCERY-00308,"beef,pasta,pastry,soap,white bread"
GROCERY-00309,"abrasive cleaner,candy,chicken,cleaner,root vegetables,sausage,tropical fruit,whole milk,yogurt"
GROCERY-00311,"chicken,long life bakery product,shopping bags,spices,whole milk"
GROCERY-00312,"brown bread,cat food,citrus fruit,pastry,pork,sugar"
GROCERY-00314,"bottled beer,hard cheese,meat"
GROCERY-00315,"brown bread,instant coffee,other vegetables,yogurt"
GROCERY-00316,"bottled water,cake bar"
GROCERY-00317,"salty snack,soda,tropical fruit"
GROCERY-00319,"canned beer,citrus fruit,coffee,dishes,sausage,soda,yogurt"
GROCERY-00320,"grapes,root vegetables"
GROCERY-00321,"brown bread,domestic eggs,photo/film"
GROCERY-00322,"canned beer,canned fish,rolls/buns"
GROCERY-00323,"tropical fruit,whole milk"
GROCERY-00325,"bottled water,brown bread,frankfurter,other vegetables,yogurt"
GROCERY-00326,"berries,butter milk,cream cheese,curd,detergent,margarine,misc. beverages,other vegetables,roll products,root vegetables,specialty chocolate"
GROCERY-00327,"hygiene articles,margarine"
GROCERY-00328,"rolls/buns,shopping bags,soda,tropical fruit,yogurt"
GROCERY-00329,"candy,chocolate,ham,hard cheese,misc. beverages,other vegetables,rolls/buns,soda,whipped/sour cream"
GROCERY-00330,"hamburger meat,salty snack,white bread"
GROCERY-00331,"mayonnaise,napkins,rolls/buns,soda,yogurt"
GROCERY-00332,"soda,specialty chocolate"
GROCERY-00336,"hamburger meat,meat,rubbing alcohol,sausage"
GROCERY-00337,"beverages,citrus fruit,fruit/vegetable juice,hard cheese,pet care,pip fruit,soda,waffles"
GROCERY-00340,"curd,dish cleaner,frankfurter,frozen potato products,other vegetables,specialty bar,whole milk,zwieback"
GROCERY-00341,"canned beer,citrus fruit,sausage,whole milk"
GROCERY-00342,"frankfurter,rolls/buns"
GROCERY-00343,"cookware,salt,salty snack"
GROCERY-00345,"beverages,cake bar,chewing gum,cream cheese,curd,pastry,rolls/buns,soda"
GROCERY-00346,"butter,other vegetables,specialty chocolate"
GROCERY-00348,"butter milk,frankfurter,whole milk"
GROCERY-00349,"butter,mayonnaise,processed cheese,root vegetables,salty snack,whole milk"
GROCERY-00350,"bottled beer,frozen meals,tropical fruit,whole milk"
GROCERY-00351,"beef,hamburger meat,pip fruit"
GROCERY-00352,"berries,cereals,shopping bags,waffles,whipped/sour cream"
GROCERY-00354,"canned beer,red/blush wine,whipped/sour cream"
GROCERY-00355,"candy,chocolate marshmallow,domestic eggs,margarine,root vegetables"
GROCERY-00356,"soda,whole milk"
GROCERY-00359,"bottled beer,rolls/buns"
GROCERY-00360,"hygiene articles,whole milk"
GROCERY-00362,"citrus fruit,curd,soft cheese,whole milk"
GROCERY-00363,"fruit/vegetable juice,pastry"
GROCERY-00364,"brown bread,butter,frankfurter,pip fruit,pork,processed cheese,sausage,white bread"
GROCERY-00365,"domestic eggs,root vegetables,tropical fruit,whipped/sour cream,whole milk"
GROCERY-00366,"frankfurter,napkins,pastry,root vegetables,sausage,whipped/sour cream,yogurt"
GROCERY-00367,"berries,cat food,curd,curd cheese,detergent,other vegetables,packaged fruit/vegetables,root vegetables,specialty bar,whole milk"
GROCERY-00368,"bottled beer,brown bread,coffee,pastry,rolls/buns"
GROCERY-00369,"coffee,curd,dessert,frozen vegetables,packaged fruit/vegetables,root vegetables,specialty fat"
GROCERY-00371,"bottled water,other vegetables"
GROCERY-00372,"berries,white bread"
GROCERY-00373,"berries,coffee"
GROCERY-00374,"bottled water,butter milk,frozen meals,other vegetables"
GROCERY-00375,"newspapers,rolls/buns"
GROCERY-00376,"citrus fruit,ham,hygiene articles,pastry,rolls/buns,waffles,whipped/sour cream,whole milk"
GROCERY-00377,"frozen dessert,napkins,salty snack,whole milk"
GROCERY-00378,"bottled water,butter milk,rolls/buns,tropical fruit"
GROCERY-00380,"butter milk,yogurt"
GROCERY-00383,"bottled beer,liquor"
GROCERY-00384,"butter,candy,cling film/bags,frozen vegetables,hard cheese,napkins,onions,pasta,specialty fat,syrup,whipped/sour cream"
GROCERY-00385,"dog food,frozen meals,hamburger meat,hard cheese,pasta,salty snack,shopping bags"
GROCERY-00386,"cream cheese,liver loaf,other vegetables,pastry,sausage,shopping bags,soap"
GROCERY-00387,"hard cheese,napkins,pastry"
GROCERY-00388,"condensed milk,rolls/buns,sausage,tropical fruit"
GROCERY-00390,"beverages,frozen dessert,onions,whole milk"
GROCERY-00393,"bottled water,pastry,rolls/buns,shopping bags,soda,yogurt"
GROCERY-00396,"coffee,sausage,whole milk"
GROCERY-00397,"chocolate,yogurt"
GROCERY-00398,"dish cleaner,domestic eggs,hygiene articles,rolls/buns"
GROCERY-00400,"meat,other vegetables,whipped/sour cream,whole milk"
GROCERY-00401,"bathroom cleaner,dish cleaner,hygiene articles,napkins"
GROCERY-00402,"other vegetables,red/blush wine"
GROCERY-00403,"butter milk,coffee,fruit/vegetable juice,long life bakery product,rolls/buns,shopping bags,sliced cheese,sweet spreads,whole milk,yogurt"
GROCERY-00404,"Instant food products,other vegetables,rolls/buns,whole milk"
GROCERY-00405,"other vegetables,tropical fruit"
GROCERY-00406,"baking powder,bottled water,chewing gum,salty snack"
GROCERY-00409,"frankfurter,yogurt"
GROCERY-00412,"bottled beer,bottled water,margarine,other vegetables,rolls/buns,whole milk"
GROCERY-00413,"citrus fruit,onions,other vegetables,shopping bags,tropical fruit"
GROCERY-00414,"ham,hamburger meat,newspapers,sausage,soda,softener,whole milk"
GROCERY-00415,"domestic eggs,napkins,rolls/buns,specialty bar"
GROCERY-00416,"citrus fruit,curd,hygiene articles,other vegetables,pork,root vegetables,tropical fruit"
GROCERY-00417,"coffee,frozen vegetables,fruit/vegetable juice,salty snack,soda,specialty cheese"
GROCERY-00418,"citrus fruit,fruit/vegetable juice,pip fruit,pork,sparkling wine,yogurt"
GROCERY-00419,"beef,berries,domestic eggs,rolls/buns,whipped/sour cream"
GROCERY-00420,"other vegetables,pet care"
GROCERY-00421,"chewing gum,chicken,dishes,rolls/buns,sliced cheese,yogurt"
GROCERY-00422,"chewing gum,soda"
GROCERY-00426,"bottled water,male cosmetics,pastry,root vegetables"
GROCERY-00428,"berries,cake bar,pet care,shopping bags"
GROCERY-00429,"bottled water,canned vegetables,citrus fruit,root vegetables,soda,softener,tropical fruit,yogurt"
GROCERY-00430,"canned fruit,fruit/vegetable juice,oil,whole milk"
GROCERY-00431,"misc. beverages,soda"
GROCERY-00432,"bottled water,soda"
GROCERY-00433,"other vegetables,rolls/buns,tropical fruit"
GROCERY-00435,"bottled water,canned beer"
GROCERY-00437,"UHT-milk,citrus fruit,cream cheese,frozen vegetables"
GROCERY-00438,"bottled water,canned beer,male cosmetics"
GROCERY-00439,"bottled water,napkins,onions,other vegetables,pastry,soda"
GROCERY-00440,"cat food,dessert,oil,soda"
GROCERY-00441,"beef,coffee,dental care,frozen potato products,hygiene articles,margarine,newspapers,oil,other vegetables,rolls/buns,whole milk"
GROCERY-00442,"bottled beer,bottled water,brandy,canned beer,misc. beverages,rolls/buns,zwieback"
GROCERY-00443,"beef,instant coffee,onions,other vegetables,root vegetables,soda,tropical fruit"
GROCERY-00445,"coffee,hygiene articles"
GROCERY-00446,"bottled water,brown bread,rolls/buns"
GROCERY-00447,"beef,frozen vegetables,hamburger meat,margarine,other vegetables,pork,rolls/buns,shopping bags,whole milk"
GROCERY-00448,"canned beer,hygiene articles,liquor (appetizer),napkins,newspapers,soda"
GROCERY-00449,"ham,ice cream,other vegetables,sausage,white bread"
GROCERY-00450,"beef,other vegetables,rolls/buns,root vegetables,sugar"
GROCERY-00451,"bottled beer,bottled water,butter,whole milk"
GROCERY-00452,"house keeping products,hygiene articles,ice cream,pork"
GROCERY-00453,"berries,fruit/vegetable juice,ice cream,packaged fruit/vegetables,salty snack,specialty bar,whole milk"
GROCERY-00454,"curd,frozen vegetables,other vegetables,roll products,rolls/buns,sausage,whipped/sour cream,yogurt"
GROCERY-00455,"bottled water,cling film/bags,misc. beverages"
GROCERY-00456,"bottled water,frozen dessert,hard cheese,other vegetables,packaged fruit/vegetables,rice,tropical fruit,whole milk"
GROCERY-00457,"bottled water,herbs"
GROCERY-00458,"rolls/buns,yogurt"
GROCERY-00462,"bottled beer,liquor"
GROCERY-00463,"beef,root vegetables"
GROCERY-00464,"honey,waffles,whole milk"
GROCERY-00465,"frankfurter,pastry,rolls/buns,snack products,specialty bar"
GROCERY-00466,"curd,frankfurter,frozen vegetables,hygiene articles,liver loaf,photo/film,rolls/buns,root vegetables,sausage,semi-finished bread"
GROCERY-00467,"cream cheese,other vegetables,whole milk"
GROCERY-00468,"frankfurter,pickled vegetables,root vegetables,seasonal products,soda"
GROCERY-00469,"newspapers,rolls/buns,whole milk"
GROCERY-00470,"dental care,frankfurter,margarine"
GROCERY-00471,"other vegetables,salty snack"
GROCERY-00472,"bottled water,shopping bags"
GROCERY-00473,"butter,hygiene articles,onions,pastry,pork,rolls/buns,rum,whole milk"
GROCERY-00475,"domestic eggs,other vegetables,specialty cheese,whipped/sour cream"
GROCERY-00476,"canned beer,curd,hamburger meat,pasta,whole milk"
GROCERY-00477,"citrus fruit,hamburger meat,other vegetables"
GROCERY-00479,"cream cheese,fruit/vegetable juice,soda,whole milk"
GROCERY-00481,"bottled water,pastry"
GROCERY-00482,"baby cosmetics,butter milk,chocolate,coffee,cream cheese,curd,dessert,ham,long life bakery product,pip fruit,sliced cheese,whipped/sour cream,white bread,whole milk"
GROCERY-00483,"frankfurter,soda"
GROCERY-00484,"beef,domestic eggs,flour,misc. beverages,napkins,organic products,rice,rolls/buns,root vegetables,sausage,turkey"
GROCERY-00486,"bottled beer,bottled water,napkins"
GROCERY-00487,"bottled water,frozen meals,hard cheese,meat,other vegetables,soda"
GROCERY-00488,"candy,dessert"
GROCERY-00489,"UHT-milk,bottled water,other vegetables,packaged fruit/vegetables"
GROCERY-00490,"beverages,rolls/buns,soda"
GROCERY-00491,"canned fish,ham,mustard"
GROCERY-00493,"brown bread,salty snack,shopping bags,soda"
GROCERY-00494,"coffee,cream cheese,whole milk"
GROCERY-00495,"pastry,red/blush wine,rolls/buns"
GROCERY-00496,"bottled beer,nut snack"
GROCERY-00497,"bottled beer,pet care"
GROCERY-00498,"citrus fruit,other vegetables,soda"
