transaction_id,items
BREAD-68,"Chicken sand,Coffee,Frittata,Scandinavian,Tea"
BREAD-69,"Bread,Tea,Victorian Sponge"
BREAD-72,"Bread,Coffee"
BREAD-74,"Bread,Coffee"
BREAD-75,"Frittata,Jam"
BREAD-79,"Coffee,Fudge,Muffin,Tea"
BREAD-80,"Bread,Coffee,Frittata"
BREAD-81,"Cake,Coffee"
BREAD-82,"Bread,Tartine"
BREAD-83,"Bread,Coffee"
BREAD-85,"Coffee,Medialuna,Pastry"
BREAD-88,"Coffee,Jam"
BREAD-90,"Bread,Coffee"
BREAD-93,"Bread,Coke"
BREAD-95,"Farm House,Pastry,Tea"
BREAD-96,"Coffee,Juice,Pastry"
BREAD-97,"Coffee,Juice,Pastry"
BREAD-99,"Bread,Coffee,Pastry"
BREAD-101,"Coffee,Pastry"
BREAD-104,"Coffee,Medialuna,Muffin"
BREAD-105,"Cake,Coffee,Tea"
BREAD-106,"Coffee,Pastry"
BREAD-107,"Coffee,Tea"
BREAD-108,"Farm House,Muffin"
BREAD-109,"Bread,Muffin,Pastry"
BREAD-113,"Cake,Coffee"
BREAD-117,"Cake,Coffee,Cookies,My-5 Fruit Shoot"
BREAD-118,"Cookies,Pastry,Tea"
BREAD-119,"Coffee,Muffin"
BREAD-121,"Bread,Coffee"
BREAD-123,"Coffee,Jam,Juice"
BREAD-124,"Coffee,Soup"
BREAD-126,"Coffee,Jam"
BREAD-128,"Coffee,Tartine,Tea"
BREAD-129,"Cake,Coffee"
BREAD-130,"Coffee,Muffin"
BREAD-131,"Bread,Coffee"
BREAD-132,"Cookies,Juice,Pick and Mix Bowls,Tea"
BREAD-133,"Hearty & Seasonal,Soup"
BREAD-134,"Farm House,Hearty & Seasonal,Tea"
BREAD-136,"Soup,Tea"
BREAD-138,"Coffee,Hearty & Seasonal,Soup"
BREAD-139,"Bread,Hearty & Seasonal,Muffin"
BREAD-140,"Coffee,Cookies"
BREAD-142,"Muffin,Tea"
BREAD-144,"Hearty & Seasonal,Soup"
BREAD-145,"Coffee,Focaccia,Tea"
BREAD-147,"Coffee,Tartine"
BREAD-148,"Coffee,Fudge"
BREAD-151,"Coke,Soup"
BREAD-153,"Coffee,Cookies,Muffin,Tea"
BREAD-154,"Coffee,Coke,Hearty & Seasonal,Mighty Protein"
BREAD-155,"Muffin,Sandwich,Tea"
BREAD-156,"Coffee,Muffin"
BREAD-157,"Bread,Coffee"
BREAD-158,"Coffee,Muffin"
BREAD-159,"Bread,Cookies,Hot chocolate"
BREAD-160,"Mineral water,Muffin"
BREAD-163,"Coffee,Juice"
BREAD-164,"Coffee,Muffin"
BREAD-166,"Coffee,Muffin"
BREAD-167,"Bread,Hearty & Seasonal,Mineral water,Sandwich"
BREAD-168,"Coffee,Tea"
BREAD-171,"Soup,Tea"
BREAD-172,"Bread,Coffee"
BREAD-173,"Bread,Muffin"
BREAD-176,"Coffee,Cookies"
BREAD-178,"Coffee,Pastry"
BREAD-179,"Coffee,Pastry"
BREAD-180,"Jam,Tea"
BREAD-182,"Ella's Kitchen Pouches,Pastry"
BREAD-184,"Farm House,Tea"
BREAD-185,"Tea,Victorian Sponge"
BREAD-186,"Pastry,Tea"
BREAD-189,"Bread,Coffee"
BREAD-190,"Coffee,Pastry"
BREAD-191,"Soup,Tea"
BREAD-195,"Bread,Scandinavian"
BREAD-196,"Bread,Cake,Cookies"
BREAD-197,"Coffee,Tea"
BREAD-198,"Coffee,Cookies"
BREAD-201,"Coffee,Pastry"
BREAD-204,"Bread,Scandinavian"
BREAD-205,"Coffee,Pastry"
BREAD-206,"Coffee,Pastry,Scandinavian"
BREAD-207,"Coffee,Hearty & Seasonal,Muffin"
BREAD-211,"Coffee,Soup"
BREAD-212,"Coffee,Cookies,Tartine"
BREAD-214,"Bread,Tea"
BREAD-215,"Coffee,Pastry"
BREAD-216,"Coffee,Tartine"
BREAD-217,"Bread,Cookies"
BREAD-220,"Bread,Pastry"
BREAD-221,"Bread,Scandinavian"
BREAD-223,"Alfajores,Coffee"
BREAD-225,"Coffee,Coke,Soup"
BREAD-227,"Sandwich,Soup,Tea"
BREAD-229,"Bread,Hearty & Seasonal"
BREAD-232,"Bread,Tea"
BREAD-233,"Bread,Coffee,Soup,Tea"
BREAD-237,"Coffee,Sandwich"
BREAD-238,"Bread,Cookies,Pastry,Tea"
BREAD-241,"Jam,Tea"
BREAD-242,"Alfajores,Juice,Tea"
BREAD-243,"Cake,Coffee,Muffin,Soup"
BREAD-244,"Cake,Coffee,Hot chocolate"
BREAD-245,"Cake,Cookies"
BREAD-246,"Bread,Tea"
BREAD-247,"Alfajores,Coffee,Juice"
BREAD-248,"Coffee,Soup,Tea"
BREAD-251,"Coffee,Medialuna"
BREAD-252,"Bread,Eggs"
BREAD-255,"Coffee,Pastry"
BREAD-256,"Bread,Coffee"
BREAD-257,"Bread,Coffee,Pastry"
BREAD-258,"Coffee,Pastry"
BREAD-262,"Coffee,Hot chocolate,Pastry"
BREAD-264,"Coffee,Jam"
BREAD-266,"Bread,Pastry"
BREAD-267,"Alfajores,Coffee,Farm House"
BREAD-268,"Pastry,Tea"
BREAD-270,"Coffee,Jam"
BREAD-271,"Coffee,Pastry,Tea"
BREAD-274,"Bread,Coffee,Pastry"
BREAD-276,"Coffee,Pastry"
BREAD-278,"Coffee,Pastry"
BREAD-280,"Coffee,Pastry"
BREAD-282,"Bread,Coffee,Pastry"
BREAD-283,"Coffee,Pastry"
BREAD-284,"Coffee,Farm House"
BREAD-285,"Farm House,Pastry"
BREAD-286,"Alfajores,Bread,Juice"
BREAD-287,"Coffee,Pastry"
BREAD-288,"Alfajores,Bread"
BREAD-290,"Coffee,Cookies"
BREAD-295,"Bread,Jam,Tartine"
BREAD-296,"Farm House,Scandinavian"
BREAD-297,"Coffee,Hearty & Seasonal,Muffin,Scandinavian"
BREAD-298,"Coffee,Coke,Pick and Mix Bowls,Tartine"
BREAD-300,"Alfajores,Coffee,Farm House,Scandinavian"
BREAD-301,"Juice,Mineral water,Soup"
BREAD-302,"Soup,Tea"
BREAD-303,"Cookies,Juice,Soup,Tea"
BREAD-304,"Hearty & Seasonal,Tea"
BREAD-306,"Coffee,Juice,Mineral water,Soup"
BREAD-308,"Hearty & Seasonal,Smoothies"
BREAD-309,"Hearty & Seasonal,Tea"
BREAD-310,"Coffee,Sandwich"
BREAD-311,"Cookies,Farm House"
BREAD-312,"Juice,Soup,Tea"
BREAD-317,"Cookies,Tea"
BREAD-318,"Bread,Hearty & Seasonal,Soup"
BREAD-321,"Coffee,Tea"
BREAD-324,"Coffee,Tea"
BREAD-328,"Soup,Tea"
BREAD-332,"Alfajores,Coffee"
BREAD-333,"Alfajores,Cookies,Juice,Mineral water,Pick and Mix Bowls"
BREAD-334,"Alfajores,Coffee"
BREAD-336,"Juice,Mighty Protein"
BREAD-337,"Alfajores,Coffee,Mineral water"
BREAD-338,"Coffee,Mighty Protein"
BREAD-340,"Bread,Coffee"
BREAD-342,"Bread,Medialuna"
BREAD-344,"Coffee,Pastry"
BREAD-346,"Coffee,Pastry"
BREAD-348,"Bread,Sandwich,Tea"
BREAD-350,"Coffee,Farm House,Jam"
BREAD-353,"Bread,My-5 Fruit Shoot,Pastry,Tartine"
BREAD-354,"Farm House,Pastry"
BREAD-355,"Bread,Pastry"
BREAD-356,"Bread,Pastry"
BREAD-357,"Coffee,Jam"
BREAD-359,"Bread,Pastry"
BREAD-360,"Bread,Coffee,Tea"
BREAD-363,"Medialuna,Pastry"
BREAD-367,"Bread,Pastry"
BREAD-371,"Alfajores,Brownie,Coffee,Fudge"
BREAD-372,"Bread,Cookies,Fudge"
BREAD-375,"Coffee,Jam,Pastry"
BREAD-376,"Coffee,Soup"
BREAD-377,"Hearty & Seasonal,Pastry,Smoothies,Soup"
BREAD-378,"Bread,Pastry"
BREAD-379,"Medialuna,Pastry"
BREAD-380,"Coffee,Tea"
BREAD-381,"Bread,Cookies"
BREAD-382,"Bread,Coffee,Focaccia,Hearty & Seasonal,Pick and Mix Bowls,Sandwich"
BREAD-384,"Brownie,Coffee,Sandwich"
BREAD-385,"Brownie,Cookies"
BREAD-388,"Bread,Coffee,Sandwich"
BREAD-389,"Coffee,Hot chocolate"
BREAD-391,"Brownie,Coffee,Sandwich"
BREAD-392,"Brownie,Farm House,Focaccia,Pastry"
BREAD-393,"Cake,Focaccia"
BREAD-394,"Hearty & Seasonal,Mineral water,Soup"
BREAD-397,"Coffee,Pastry"
BREAD-399,"Cake,Tea"
BREAD-400,"Coffee,Soup"
BREAD-401,"Bread,Focaccia,Fudge"
BREAD-402,"Alfajores,Coffee,Hot chocolate"
BREAD-403,"Brownie,Cake,Pastry"
BREAD-404,"Alfajores,Dulce de Leche,Medialuna"
BREAD-405,"Alfajores,Dulce de Leche"
BREAD-406,"Bread,Cake"
BREAD-407,"Cake,Coffee"
BREAD-410,"Alfajores,Bread,Coffee,Medialuna"
BREAD-412,"Alfajores,Bread"
BREAD-413,"Coffee,Tea"
BREAD-419,"Alfajores,Brownie,Coffee,Ella's Kitchen Pouches,Juice"
BREAD-421,"Alfajores,Bread,Brownie,Cookies,Juice"
BREAD-422,"Cake,Cookies"
BREAD-428,"Farm House,Focaccia"
BREAD-430,"Cookies,Ella's Kitchen Pouches,Juice,My-5 Fruit Shoot"
BREAD-438,"Bread,Jam,Tea"
BREAD-442,"Coffee,Medialuna"
BREAD-444,"Medialuna,Pastry"
BREAD-445,"Coffee,Jam"
BREAD-446,"Bread,Coffee"
BREAD-450,"Bread,Medialuna"
BREAD-451,"Bread,Jam"
BREAD-452,"Bread,Jam"
BREAD-453,"Bread,Coffee"
BREAD-454,"Bread,Farm House"
BREAD-455,"Bread,Coffee"
BREAD-456,"Pastry,Tea"
BREAD-459,"Brownie,Pastry"
BREAD-462,"Coffee,Cookies,Honey,Tea"
BREAD-466,"Bread,Coffee"
BREAD-473,"Bread,Coffee"
BREAD-475,"Bread,The BART"
BREAD-476,"Brownie,Coffee"
BREAD-478,"Brownie,Coffee"
BREAD-479,"Coffee,Mineral water,Tartine"
BREAD-480,"Brownie,Coffee"
BREAD-481,"Brownie,Juice"
BREAD-482,"Alfajores,Bread,Coffee,Jam,Medialuna,Pastry,Tea"
BREAD-485,"Coffee,Pick and Mix Bowls"
BREAD-486,"Bread,Pastry"
BREAD-487,"Coffee,Mineral water,Scandinavian,Soup"
BREAD-488,"Juice,Mineral water,Pick and Mix Bowls,Sandwich"
BREAD-489,"Bread,Pastry"
BREAD-490,"Coffee,Hearty & Seasonal"
BREAD-491,"Bread,Coffee,Hearty & Seasonal,Mineral water"
BREAD-492,"Brownie,Coffee,Sandwich,Tartine"
BREAD-493,"Brownie,Coffee"
BREAD-494,"Alfajores,Coffee,Tartine"
BREAD-495,"Coffee,Mighty Protein"
BREAD-497,"Coffee,Hot chocolate"
BREAD-498,"Coffee,Jam,Soup"
BREAD-499,"Brownie,Mineral water"
BREAD-500,"Coffee,Scandinavian"
BREAD-501,"Coffee,Scandinavian"
BREAD-503,"Brownie,Coffee,Hearty & Seasonal,Hot chocolate"
BREAD-504,"Cake,Tea"
BREAD-506,"Alfajores,Coffee,Tea"
BREAD-507,"Alfajores,Brownie,Coffee,Juice"
BREAD-508,"Coffee,Sandwich"
BREAD-509,"Bread,Soup"
BREAD-510,"Bread,Soup"
BREAD-512,"Brownie,Cookies,Tea"
BREAD-513,"Bread,Brownie,Coffee"
BREAD-515,"Bread,Cookies,Jam"
BREAD-517,"Brownie,Tea"
BREAD-518,"Alfajores,Medialuna,Scandinavian"
BREAD-519,"Alfajores,Coffee,Cookies,Hot chocolate"
BREAD-522,"Brownie,Tea"
BREAD-523,"Dulce de Leche,Fudge"
BREAD-524,"Bread,Coffee,Fudge,Granola,Pastry,Scandinavian"
BREAD-525,"Bread,Fudge"
BREAD-526,"Coffee,Hot chocolate,Medialuna"
BREAD-528,"Bread,Medialuna"
BREAD-529,"Bread,Coffee,Jam,Medialuna"
BREAD-530,"Brownie,Coffee,Jam"
BREAD-531,"Bread,Coffee,Jam"
BREAD-533,"Coffee,Cookies"
BREAD-534,"Coffee,Scandinavian"
BREAD-537,"Brownie,Coffee,Jam"
BREAD-539,"Brownie,Hot chocolate"
BREAD-541,"Bread,Medialuna"
BREAD-542,"Brownie,Coffee,Hot chocolate"
BREAD-544,"Basket,Bread"
BREAD-545,"Bread,Brownie,Coffee"
BREAD-546,"Cake,Fudge"
BREAD-547,"Basket,Coffee,Hot chocolate"
BREAD-550,"Bread,Cake,Coffee,Medialuna"
BREAD-551,"Coffee,Medialuna"
BREAD-552,"Bread,Pastry"
BREAD-553,"Bread,Brownie"
BREAD-554,"Farm House,Medialuna"
BREAD-555,"Bread,Medialuna"
BREAD-556,"Brownie,Coffee,Hot chocolate,Medialuna,Smoothies"
BREAD-557,"Bread,Brownie,Coffee,Medialuna,Tea"
BREAD-558,"Cookies,Medialuna"
BREAD-559,"Coffee,Medialuna"
BREAD-560,"Bread,Fudge"
BREAD-562,"Coffee,Tea"
BREAD-563,"Coffee,Cookies"
BREAD-564,"Bread,Brownie,Pastry"
BREAD-565,"Bread,Coffee"
BREAD-566,"Coffee,Tea"
BREAD-568,"Coffee,Medialuna"
BREAD-569,"Brownie,Coffee,My-5 Fruit Shoot"
BREAD-570,"Coffee,Fudge"
BREAD-572,"Basket,Coffee"
BREAD-575,"Brownie,Coffee"
BREAD-576,"Brownie,My-5 Fruit Shoot,Scandinavian"
BREAD-577,"Brownie,Coffee,Hot chocolate,Tartine"
BREAD-578,"Bread,Brownie,Hot chocolate"
BREAD-579,"Fudge,Jam"
BREAD-583,"Cake,Coffee,Hearty & Seasonal,Mighty Protein,Tea"
BREAD-586,"Cake,Scandinavian,Victorian Sponge"
BREAD-587,"Cake,Tea"
BREAD-592,"Brownie,Coffee,My-5 Fruit Shoot"
BREAD-593,"Fairy Doors,Focaccia"
BREAD-594,"Coffee,Tea"
BREAD-595,"Brownie,Hearty & Seasonal,Hot chocolate,Pick and Mix Bowls"
BREAD-596,"Coffee,Frittata"
BREAD-597,"Bread,Brownie"
BREAD-602,"Brownie,Jam,Pick and Mix Bowls,Soup"
BREAD-603,"Coffee,Hearty & Seasonal,Tea"
BREAD-605,"Bread,Frittata"
BREAD-608,"Coffee,Hot chocolate,Tartine"
BREAD-609,"Coffee,Mighty Protein"
BREAD-610,"Coffee,Frittata"
BREAD-612,"Coffee,Hearty & Seasonal,Mineral water"
BREAD-615,"Bread,Coffee"
BREAD-616,"Bread,Coffee,Hearty & Seasonal,Soup"
BREAD-617,"Brownie,Cake,Tea"
BREAD-618,"Coffee,Mighty Protein"
BREAD-620,"Brownie,Coffee,Soup,Tea"
BREAD-622,"Cake,Coffee,Hot chocolate"
BREAD-623,"Coffee,Hearty & Seasonal"
BREAD-625,"Brownie,Coffee,Frittata"
BREAD-626,"Brownie,Coke,Frittata,Mineral water,Sandwich"
BREAD-627,"Granola,Scandinavian"
BREAD-628,"Coffee,Coke"
BREAD-629,"Brownie,Cake,Tea"
BREAD-635,"Cake,Coffee,Sandwich,Soup"
BREAD-636,"Bread,Brownie,Coffee"
BREAD-637,"Bread,Brownie,Coffee"
BREAD-638,"Bread,Brownie,Coffee"
BREAD-639,"Brownie,Coffee"
BREAD-640,"Brownie,Coffee,Soup"
BREAD-642,"Bread,Focaccia"
BREAD-643,"Bread,Farm House,Jam"
BREAD-644,"Brownie,Hot chocolate"
BREAD-646,"Brownie,Coffee"
BREAD-647,"Medialuna,Pastry"
BREAD-650,"Bread,Coffee,Pastry"
BREAD-651,"Coffee,Mineral water"
BREAD-652,"Bread,Hot chocolate,Pastry"
BREAD-655,"Bread,Coffee,Jam"
BREAD-656,"Coffee,Pastry"
BREAD-657,"Coffee,Focaccia,Hearty & Seasonal,Medialuna"
BREAD-658,"Bread,Coffee,Farm House,Jam"
BREAD-660,"Coffee,Medialuna,Pastry,Tea"
BREAD-661,"Coffee,Medialuna,Pastry"
BREAD-662,"Basket,Coffee,Farm House,Hot chocolate"
BREAD-663,"Farm House,Pastry"
BREAD-664,"Coffee,Hot chocolate,My-5 Fruit Shoot"
BREAD-665,"Medialuna,Muffin,Pastry"
BREAD-667,"Focaccia,Muffin,Pastry"
BREAD-668,"Coffee,Tea"
BREAD-671,"Coffee,Hot chocolate,Jam,Pastry"
BREAD-673,"Bread,Coffee,Pastry"
BREAD-675,"Coffee,Hot chocolate,Mineral water"
BREAD-678,"Coffee,Jam"
BREAD-684,"Coffee,Hot chocolate,Muffin"
BREAD-685,"Fudge,Muffin"
BREAD-689,"Coffee,Muffin"
BREAD-691,"Bread,Tea"
BREAD-692,"Coffee,Hot chocolate"
BREAD-693,"Coffee,Jam,Pick and Mix Bowls,Tartine"
BREAD-697,"Bread,Coffee"
BREAD-698,"Coffee,Juice,Mineral water,Pick and Mix Bowls,Tartine"
BREAD-699,"Bread,Juice,Tea"
BREAD-700,"Cake,Coffee"
BREAD-703,"Brownie,Cake,Coffee"
BREAD-704,"Coffee,Focaccia"
BREAD-705,"Coffee,Muffin,Tea"
BREAD-707,"Coffee,Tea"
BREAD-708,"Cake,Coffee,Hearty & Seasonal"
BREAD-709,"Bread,Cake,Tea"
BREAD-710,"Coffee,Mighty Protein"
BREAD-711,"Hot chocolate,Muffin"
BREAD-712,"Coffee,Mighty Protein,Soup"
BREAD-714,"Alfajores,Coffee"
BREAD-715,"Alfajores,Cake,Hot chocolate"
BREAD-716,"Hot chocolate,Muffin,Tea"
BREAD-718,"Cake,Coffee"
BREAD-719,"Alfajores,Tea,Victorian Sponge"
BREAD-721,"Tartine,Tea"
BREAD-722,"Mighty Protein,Tea"
BREAD-723,"Bread,Fudge"
BREAD-724,"Coffee,Medialuna,Tartine"
BREAD-725,"Bread,Pastry"
BREAD-726,"Bread,Pastry"
BREAD-727,"Alfajores,Coffee,Tea"
BREAD-728,"Alfajores,Coffee"
BREAD-729,"Alfajores,Coffee"
BREAD-730,"Alfajores,Pastry"
BREAD-733,"Alfajores,Hearty & Seasonal,Pastry,Tea"
BREAD-734,"Sandwich,Tea"
BREAD-735,"Empanadas,Tea"
BREAD-736,"Alfajores,Tea"
BREAD-738,"Dulce de Leche,Pastry"
BREAD-739,"Coffee,Pastry"
BREAD-740,"Coffee,Farm House"
BREAD-741,"Bread,Medialuna,Scandinavian"
BREAD-743,"Alfajores,Pastry,Tea"
BREAD-744,"Coffee,Pastry"
BREAD-745,"Bread,Farm House,Muffin,Pastry"
BREAD-746,"Medialuna,Tea"
BREAD-748,"Sandwich,Tea"
BREAD-749,"Bread,Tea"
BREAD-750,"Bread,Coffee,Pastry"
BREAD-751,"Alfajores,Coffee,Empanadas,Muffin"
BREAD-757,"Bread,Medialuna,Pastry,Tea"
BREAD-758,"Bread,Tea"
BREAD-760,"Coffee,Muffin"
BREAD-761,"Bread,Coffee,Medialuna,Pastry"
BREAD-762,"Coffee,Muffin"
BREAD-763,"Bread,Hot chocolate,Muffin,Scandinavian"
BREAD-768,"Coffee,Cookies"
BREAD-771,"Coffee,Keeping It Local,Tea"
BREAD-772,"Coffee,Medialuna"
BREAD-774,"Scandinavian,Tartine"
BREAD-775,"Coffee,Tea"
BREAD-777,"Coffee,Coke"
BREAD-778,"Coffee,Muffin"
BREAD-779,"Bread,Coffee,Medialuna,Muffin,Scandinavian"
BREAD-782,"Bread,Scandinavian"
BREAD-785,"Bread,Scandinavian"
BREAD-787,"Coffee,Hearty & Seasonal,Soup"
BREAD-789,"Coffee,Cookies,Tea"
BREAD-790,"Coffee,Pastry,Tea"
BREAD-792,"Coffee,Medialuna"
BREAD-793,"Coffee,Muffin,Sandwich,Soup"
BREAD-794,"Coffee,Muffin,Tea"
BREAD-797,"Coffee,Medialuna"
BREAD-802,"Bread,Empanadas,Scandinavian"
BREAD-803,"Coffee,Tartine"
BREAD-807,"Bread,Scandinavian"
BREAD-813,"Cookies,Scandinavian"
BREAD-814,"Bread,Coffee,Empanadas,Medialuna"
BREAD-815,"Coffee,Pastry"
BREAD-817,"Pastry,Tea"
BREAD-818,"Coffee,Pastry"
BREAD-819,"Bread,Coffee"
BREAD-820,"Coffee,Keeping It Local"
BREAD-822,"Coffee,Tartine"
BREAD-824,"Coffee,Hot chocolate,Medialuna,Pastry"
BREAD-825,"Alfajores,Coffee"
BREAD-828,"Coffee,Medialuna"
BREAD-830,"Alfajores,Coffee"
BREAD-832,"Brownie,Farm House,Fudge"
BREAD-834,"Farm House,Muffin,Tea"
BREAD-835,"Coffee,Pastry"
BREAD-836,"Brownie,Pastry"
BREAD-839,"Coffee,Juice,Pastry"
BREAD-840,"Bread,Coffee"
BREAD-841,"Coffee,Tea"
BREAD-842,"Alfajores,Tea"
BREAD-843,"Alfajores,Coffee"
BREAD-845,"Medialuna,Pastry"
BREAD-848,"Coffee,Cookies"
BREAD-850,"Art Tray,Brownie,Coffee"
BREAD-853,"Alfajores,Art Tray,Frittata,Soup"
BREAD-854,"Coffee,Sandwich"
BREAD-857,"Muffin,Scandinavian"
BREAD-861,"Bread,Hearty & Seasonal,Tea"
BREAD-863,"Coffee,Hearty & Seasonal,Sandwich"
BREAD-864,"Brownie,Coffee,Hearty & Seasonal,Sandwich"
BREAD-865,"Coffee,Medialuna"
BREAD-866,"Brownie,Coffee,Soup"
BREAD-867,"Alfajores,Focaccia,Sandwich"
BREAD-868,"Farm House,Tartine"
BREAD-871,"Hot chocolate,Muffin,Tea"
BREAD-873,"Bowl Nic Pitt,Brownie,Coffee,Hearty & Seasonal,Soup"
BREAD-875,"Alfajores,Farm House,Medialuna,Scandinavian"
BREAD-876,"Coffee,Soup"
BREAD-878,"Coffee,Cookies,Tea"
BREAD-879,"Muffin,Tea"
BREAD-880,"Brownie,Coffee"
BREAD-885,"Bread Pudding,Coffee"
BREAD-886,"Coffee,Medialuna"
BREAD-888,"Coffee,Farm House,Hot chocolate"
BREAD-889,"Coffee,Pastry"
BREAD-891,"Coffee,Pastry"
BREAD-893,"Coffee,Pastry"
BREAD-896,"Coffee,Hot chocolate"
BREAD-898,"Bread,Coffee,Focaccia,Medialuna"
BREAD-900,"Bread,Keeping It Local"
BREAD-901,"Bread,Coffee"
BREAD-903,"Bread,Medialuna"
BREAD-905,"Coffee,Medialuna"
BREAD-906,"Coffee,Cookies,Tartine"
BREAD-907,"Bread,Tea"
BREAD-908,"Bread,Coffee,Keeping It Local"
BREAD-909,"Coffee,Medialuna"
BREAD-910,"Coffee,Medialuna"
BREAD-912,"Coke,Juice,Soup"
BREAD-915,"Bread,Brownie,Coffee"
BREAD-916,"Bread,Coffee,Hearty & Seasonal,Pastry"
BREAD-917,"Bread,Brownie,Coffee"
BREAD-919,"Bread,Cookies"
BREAD-920,"Eggs,Fudge"
BREAD-922,"Bread,Muffin"
BREAD-924,"Bread Pudding,Coffee"
BREAD-925,"Bread,Tartine"
BREAD-926,"Bread Pudding,Coffee,Fudge,Jam,Sandwich"
BREAD-927,"Bread Pudding,Coffee,Soup"
BREAD-928,"Bread,Hearty & Seasonal"
BREAD-929,"Coffee,Cookies"
BREAD-932,"Bread,Coffee,Soup"
BREAD-933,"Focaccia,Soup,Tea"
BREAD-934,"Coffee,Cookies,My-5 Fruit Shoot"
BREAD-936,"Coffee,Sandwich,Tea"
BREAD-940,"Coffee,Medialuna"
BREAD-943,"Coffee,Pastry"
BREAD-945,"Brownie,Medialuna"
BREAD-946,"Bread,Brownie,Pastry"
BREAD-947,"Bread,Cookies,Pastry"
BREAD-949,"Coffee,Cookies,Juice,Pastry"
BREAD-950,"Coffee,Cookies,Pastry"
BREAD-951,"Coffee,Medialuna"
BREAD-953,"Coffee,Tartine"
BREAD-954,"Coffee,Medialuna"
BREAD-956,"Alfajores,Bread,Coffee,Cookies"
BREAD-957,"Bread,Coffee"
BREAD-959,"Bread,Coffee,Cookies,Jam,Keeping It Local,Tea"
BREAD-960,"Coffee,Juice,Pastry"
BREAD-961,"Bread,Focaccia,Medialuna"
BREAD-962,"Coffee,Medialuna,Pastry"
BREAD-965,"Bread,Brownie,Coffee,Cookies,Truffles"
BREAD-966,"Art Tray,Tea"
BREAD-969,"Coffee,Cookies"
BREAD-971,"Bread,Empanadas,Tea"
BREAD-972,"Bread,Hot chocolate"
BREAD-973,"Coffee,Cookies"
BREAD-975,"Bread,Sandwich,Tartine,Tea"
BREAD-976,"Bread,Sandwich,Soup"
BREAD-977,"Bread,Soup"
BREAD-980,"Coffee,Empanadas,Soup"
BREAD-981,"Bread,Brownie,Coffee"
BREAD-982,"Coffee,Hearty & Seasonal,Juice,Smoothies,Soup"
BREAD-983,"Alfajores,Coffee,Cookies,Hot chocolate,Sandwich,Scandinavian"
BREAD-984,"Coffee,Tea"
BREAD-985,"Bread,Cookies"
BREAD-986,"Alfajores,Bread,Cookies"
BREAD-987,"Brownie,Tea"
BREAD-988,"Bread,Tea"
BREAD-989,"Alfajores,Coffee"
BREAD-991,"Coffee,Empanadas"
BREAD-993,"Coffee,Hot chocolate"
BREAD-995,"Brownie,Coffee"
BREAD-996,"Brownie,Hot chocolate,Tea,Truffles"
BREAD-997,"Coffee,Keeping It Local"
BREAD-1000,"Chimichurri Oil,Scandinavian"
BREAD-1001,"Bread,Truffles"
BREAD-1002,"Brownie,Focaccia"
BREAD-1003,"Bread,Coffee"
BREAD-1004,"Art Tray,Coffee,Cookies,Tea"
BREAD-1007,"Alfajores,Coffee,Coke"
BREAD-1010,"Bread,Coffee,Medialuna,Pastry"
BREAD-1012,"Bread,Keeping It Local"
BREAD-1014,"Coffee,Scandinavian"
BREAD-1015,"Bread,Farm House,Medialuna,Pastry"
BREAD-1018,"Bread,Farm House"
BREAD-1020,"Bread,Keeping It Local"
BREAD-1021,"Bread,Medialuna"
BREAD-1023,"Coffee,Keeping It Local,Pastry"
BREAD-1027,"Sandwich,Tea"
